"location","target","score","forecast_week","team","skill"
"HHS Region 9","Season onset",0,5,"PSI",1
"HHS Region 9","Season peak percentage",-0.407185296843593,5,"PSI",0.665520859960817
"HHS Region 9","Season peak week",-1.75100147675589,5,"PSI",0.1736
"US National","1 wk ahead",-0.0242120590472544,5,"PSI",0.976078701490214
"US National","2 wk ahead",-0.139697201069066,5,"PSI",0.869621516001614
"US National","3 wk ahead",-2.24466854211784,5,"PSI",0.105962656711212
"US National","4 wk ahead",-2.8450193036678,5,"PSI",0.0581331445460798
"US National","Season onset",0,5,"PSI",1
"US National","Season peak percentage",-0.114655237726257,5,"PSI",0.891673506305778
"US National","Season peak week",-2.206307831268,5,"PSI",0.110106430466584
"HHS Region 1","1 wk ahead",-1.6322532951236,6,"PSI",0.195488584
"HHS Region 1","2 wk ahead",-2.36753360750075,6,"PSI",0.093711571
"HHS Region 1","3 wk ahead",-5.19479247461706,6,"PSI",0.005545367
"HHS Region 1","4 wk ahead",-4.73608808248504,6,"PSI",0.008772898
"HHS Region 1","Season onset",0,6,"PSI",1
"HHS Region 1","Season peak percentage",-1.37825137284113,6,"PSI",0.252018855
"HHS Region 1","Season peak week",-0.184080088504885,6,"PSI",0.831869178
"HHS Region 10","1 wk ahead",-0.669113462065792,6,"PSI",0.512162428
"HHS Region 10","2 wk ahead",-0.726356328554115,6,"PSI",0.483668111
"HHS Region 10","3 wk ahead",-0.358298821714849,6,"PSI",0.698864208
"HHS Region 10","4 wk ahead",-0.626536239618546,6,"PSI",0.53443977
"HHS Region 10","Season onset",0,6,"PSI",1
"HHS Region 10","Season peak percentage",0,6,"PSI",1
"HHS Region 10","Season peak week",0,6,"PSI",1
"HHS Region 2","1 wk ahead",-1.50372745801199,6,"PSI",0.2223
"HHS Region 2","2 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 2","3 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 2","4 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 2","Season onset",0,6,"PSI",1
"HHS Region 2","Season peak percentage",-1.98231483094911,6,"PSI",0.13775
"HHS Region 2","Season peak week",-0.173611342290077,6,"PSI",0.840623549
"HHS Region 3","1 wk ahead",-0.127169823524732,6,"PSI",0.880584116
"HHS Region 3","2 wk ahead",-2.86069353754253,6,"PSI",0.057229056
"HHS Region 3","3 wk ahead",-3.58546334358716,6,"PSI",0.027723819
"HHS Region 3","4 wk ahead",-3.65833558381322,6,"PSI",0.025775378
"HHS Region 3","Season onset",0,6,"PSI",1
"HHS Region 3","Season peak percentage",-4.04609597324947,6,"PSI",0.017490525
"HHS Region 3","Season peak week",-0.105637359531111,6,"PSI",0.899750875
"HHS Region 4","1 wk ahead",-0.0471614474988096,6,"PSI",0.953933375
"HHS Region 4","2 wk ahead",-0.0659426744996495,6,"PSI",0.93618453
"HHS Region 4","3 wk ahead",-3.83395540083333,6,"PSI",0.021623915
"HHS Region 4","4 wk ahead",-2.80064725077494,6,"PSI",0.060770716
"HHS Region 4","Season onset",0,6,"PSI",1
"HHS Region 4","Season peak percentage",-0.0435077374845835,6,"PSI",0.957425146
"HHS Region 4","Season peak week",-0.0301039613137517,6,"PSI",0.97034465
"HHS Region 5","1 wk ahead",-0.0571270651548532,6,"PSI",0.944474052
"HHS Region 5","2 wk ahead",-0.131935140456024,6,"PSI",0.876397836
"HHS Region 5","3 wk ahead",-3.00722445645035,6,"PSI",0.04942868
"HHS Region 5","4 wk ahead",-3.50088906223731,6,"PSI",0.030170548
"HHS Region 5","Season onset",0,6,"PSI",1
"HHS Region 5","Season peak percentage",-0.122640359250519,6,"PSI",0.884581737
"HHS Region 5","Season peak week",-0.110881025671349,6,"PSI",0.89504523
"HHS Region 6","1 wk ahead",-3.74109426770676,6,"PSI",0.023728124
"HHS Region 6","2 wk ahead",-4.02925099515103,6,"PSI",0.017787648
"HHS Region 6","3 wk ahead",-4.25984050687069,6,"PSI",0.014124555
"HHS Region 6","4 wk ahead",-4.31806445458891,6,"PSI",0.013325651
"HHS Region 6","Season onset",0,6,"PSI",1
"HHS Region 6","Season peak percentage",-0.413415743815062,6,"PSI",0.661387258
"HHS Region 6","Season peak week",-0.0823043231155051,6,"PSI",0.920991637
"HHS Region 7","1 wk ahead",-9.75334489410641,6,"PSI",5.81e-05
"HHS Region 7","2 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 7","3 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 7","4 wk ahead",-9.02552193498364,6,"PSI",0.0001203
"HHS Region 7","Season onset",0,6,"PSI",1
"HHS Region 7","Season peak percentage",-0.839159392739554,6,"PSI",0.432073575
"HHS Region 7","Season peak week",-0.0873610904959067,6,"PSI",0.916346152
"HHS Region 8","1 wk ahead",-0.0531477022130873,6,"PSI",0.948239945
"HHS Region 8","2 wk ahead",-1.72406711664933,6,"PSI",0.178339344
"HHS Region 8","3 wk ahead",-0.927839912656948,6,"PSI",0.395406902
"HHS Region 8","4 wk ahead",-0.431453982745784,6,"PSI",0.649563953
"HHS Region 8","Season onset",0,6,"PSI",1
"HHS Region 8","Season peak percentage",-0.0930434300238609,6,"PSI",0.911153928
"HHS Region 8","Season peak week",-0.774412478292228,6,"PSI",0.460974534
"HHS Region 9","1 wk ahead",-0.219868384283845,6,"PSI",0.802624429
"HHS Region 9","2 wk ahead",-0.808579902119624,6,"PSI",0.445490257
"HHS Region 9","3 wk ahead",-0.935080781849828,6,"PSI",0.392554153
"HHS Region 9","4 wk ahead",-2.91768576619398,6,"PSI",0.054058647
"HHS Region 9","Season onset",0,6,"PSI",1
"HHS Region 9","Season peak percentage",-0.156767334617702,6,"PSI",0.854902942
"HHS Region 9","Season peak week",-0.311155428637423,6,"PSI",0.7326
"US National","1 wk ahead",-0.193544079996751,6,"PSI",0.824033512
"US National","2 wk ahead",-3.35416129784972,6,"PSI",0.0349386609999999
"US National","3 wk ahead",-3.9332625766339,6,"PSI",0.019579688
"US National","4 wk ahead",-3.93404716650422,6,"PSI",0.019564332
"US National","Season onset",0,6,"PSI",1
"US National","Season peak percentage",-0.256317596566185,6,"PSI",0.773896143
"US National","Season peak week",-0.318147141122051,6,"PSI",0.727495736
"HHS Region 1","1 wk ahead",-0.202841749606702,7,"PSI",0.816407428
"HHS Region 1","2 wk ahead",-0.250005851412629,7,"PSI",0.778796226
"HHS Region 1","3 wk ahead",-0.158968754128676,7,"PSI",0.853023012
"HHS Region 1","4 wk ahead",-0.134546082104961,7,"PSI",0.874112597
"HHS Region 1","Season onset",0,7,"PSI",1
"HHS Region 1","Season peak percentage",-0.0758428372392011,7,"PSI",0.926961879
"HHS Region 1","Season peak week",-0.22314355131421,7,"PSI",0.8
"HHS Region 10","1 wk ahead",-0.068614205332887,7,"PSI",0.933686822
"HHS Region 10","2 wk ahead",-0.119630178074036,7,"PSI",0.8872485
"HHS Region 10","3 wk ahead",-0.0714045332783373,7,"PSI",0.931085161
"HHS Region 10","4 wk ahead",-1.22360006839914,7,"PSI",0.294169229
"HHS Region 10","Season onset",0,7,"PSI",1
"HHS Region 10","Season peak percentage",0,7,"PSI",1
"HHS Region 10","Season peak week",0,7,"PSI",1
"HHS Region 2","1 wk ahead",-2.75170290141743,7,"PSI",0.063819091
"HHS Region 2","2 wk ahead",-7.00795137546148,7,"PSI",0.00090466
"HHS Region 2","3 wk ahead",-3.95118351639362,7,"PSI",0.019231927
"HHS Region 2","4 wk ahead",-1.89280984025216,7,"PSI",0.150647917
"HHS Region 2","Season onset",0,7,"PSI",1
"HHS Region 2","Season peak percentage",-0.0188252421726705,7,"PSI",0.981350846
"HHS Region 2","Season peak week",-0.0512932943875506,7,"PSI",0.95
"HHS Region 3","1 wk ahead",-1.02134075685031,7,"PSI",0.360111794
"HHS Region 3","2 wk ahead",-4.17428128551218,7,"PSI",0.015386246
"HHS Region 3","3 wk ahead",-4.24468954291759,7,"PSI",0.014340185
"HHS Region 3","4 wk ahead",-4.29982240016817,7,"PSI",0.013570969
"HHS Region 3","Season onset",0,7,"PSI",1
"HHS Region 3","Season peak percentage",-2.82346105261354,7,"PSI",0.0594
"HHS Region 3","Season peak week",-0.338090136315373,7,"PSI",0.713131006
"HHS Region 4","1 wk ahead",-0.36917750915868,7,"PSI",0.691302687
"HHS Region 4","2 wk ahead",-0.41979599397283,7,"PSI",0.657180875
"HHS Region 4","3 wk ahead",-0.256993742670924,7,"PSI",0.773373053
"HHS Region 4","4 wk ahead",-0.237048185492196,7,"PSI",0.788953271
"HHS Region 4","Season onset",0,7,"PSI",1
"HHS Region 4","Season peak percentage",-0.0276150230249837,7,"PSI",0.972762786
"HHS Region 4","Season peak week",-0.22314355131421,7,"PSI",0.8
"HHS Region 5","1 wk ahead",-0.703345689006625,7,"PSI",0.49492666
"HHS Region 5","2 wk ahead",-1.02147278845675,7,"PSI",0.360064251
"HHS Region 5","3 wk ahead",-0.291840488022749,7,"PSI",0.746887664
"HHS Region 5","4 wk ahead",-0.285366817391095,7,"PSI",0.751738453
"HHS Region 5","Season onset",0,7,"PSI",1
"HHS Region 5","Season peak percentage",-0.151553145841566,7,"PSI",0.859372209
"HHS Region 5","Season peak week",-0.235284576186238,7,"PSI",0.790345904
"HHS Region 6","1 wk ahead",-0.647392198852532,7,"PSI",0.523408945
"HHS Region 6","2 wk ahead",-1.45005914433653,7,"PSI",0.234556415
"HHS Region 6","3 wk ahead",-0.924960400075917,7,"PSI",0.396547122
"HHS Region 6","4 wk ahead",-0.633254519738082,7,"PSI",0.530861288
"HHS Region 6","Season onset",0,7,"PSI",1
"HHS Region 6","Season peak percentage",-0.0503785949579172,7,"PSI",0.950869362
"HHS Region 6","Season peak week",-0.105360515657826,7,"PSI",0.9
"HHS Region 7","1 wk ahead",-0.566833717125366,7,"PSI",0.56731889
"HHS Region 7","2 wk ahead",-4.84618269035214,7,"PSI",0.007858318
"HHS Region 7","3 wk ahead",-0.23576728896193,7,"PSI",0.789964486
"HHS Region 7","4 wk ahead",-0.179690687367836,7,"PSI",0.835528611
"HHS Region 7","Season onset",0,7,"PSI",1
"HHS Region 7","Season peak percentage",0,7,"PSI",1
"HHS Region 7","Season peak week",0,7,"PSI",1
"HHS Region 8","1 wk ahead",-5.55937646311782,7,"PSI",0.003851177
"HHS Region 8","2 wk ahead",-4.29901040767868,7,"PSI",0.013581993
"HHS Region 8","3 wk ahead",-3.68346657023797,7,"PSI",0.025135689
"HHS Region 8","4 wk ahead",-3.6052974172619,7,"PSI",0.02717936
"HHS Region 8","Season onset",0,7,"PSI",1
"HHS Region 8","Season peak percentage",-0.581012067991857,7,"PSI",0.559331998
"HHS Region 8","Season peak week",-0.916290731874155,7,"PSI",0.4
"HHS Region 9","1 wk ahead",-4.10499416851136,7,"PSI",0.016490115
"HHS Region 9","2 wk ahead",-3.490908589007,7,"PSI",0.030473172
"HHS Region 9","3 wk ahead",-5.2669834417401,7,"PSI",0.00515915
"HHS Region 9","4 wk ahead",-6.3258793816331,7,"PSI",0.001789392
"HHS Region 9","Season onset",0,7,"PSI",1
"HHS Region 9","Season peak percentage",-0.00654677846441574,7,"PSI",0.993474605
"HHS Region 9","Season peak week",-0.0144311296549841,7,"PSI",0.9856725
"US National","1 wk ahead",-0.083472205434094,7,"PSI",0.919916655
"US National","2 wk ahead",-1.40290921453052,7,"PSI",0.245880603000001
"US National","3 wk ahead",-0.53657136090574,7,"PSI",0.584749715
"US National","4 wk ahead",-0.135727026408082,7,"PSI",0.873080928
"US National","Season onset",0,7,"PSI",1
"US National","Season peak percentage",-0.00325838678114023,7,"PSI",0.996746916
"US National","Season peak week",-0.0512932943875506,7,"PSI",0.95
"HHS Region 1","1 wk ahead",-3.41176497140936,8,"PSI",0.0329829350353479
"HHS Region 1","2 wk ahead",-3.06996450253719,8,"PSI",0.0464228027198966
"HHS Region 1","3 wk ahead",-1.25945849117507,8,"PSI",0.283807669254045
"HHS Region 1","4 wk ahead",-0.888994305230479,8,"PSI",0.411068954837723
"HHS Region 1","Season onset",0,8,"PSI",1
"HHS Region 1","Season peak percentage",-0.00219478967148978,8,"PSI",0.99780761711824
"HHS Region 1","Season peak week",-0.105360515657826,8,"PSI",0.9
"HHS Region 10","1 wk ahead",-0.104943903472124,8,"PSI",0.90037502908255
"HHS Region 10","2 wk ahead",-0.0801484517901716,8,"PSI",0.922979318283763
"HHS Region 10","3 wk ahead",-5.71176562160104,8,"PSI",0.00330682877915509
"HHS Region 10","4 wk ahead",-0.0904572589859893,8,"PSI",0.913513377554633
"HHS Region 10","Season onset",0,8,"PSI",1
"HHS Region 10","Season peak percentage",0,8,"PSI",1
"HHS Region 10","Season peak week",0,8,"PSI",1
"HHS Region 2","1 wk ahead",-3.25430034598611,8,"PSI",0.0386078233345725
"HHS Region 2","2 wk ahead",-2.66975704706815,8,"PSI",0.0692690523845331
"HHS Region 2","3 wk ahead",-0.578302334839822,8,"PSI",0.560849693804633
"HHS Region 2","4 wk ahead",-0.239841524539976,8,"PSI",0.786752532157097
"HHS Region 2","Season onset",0,8,"PSI",1
"HHS Region 2","Season peak percentage",0,8,"PSI",1
"HHS Region 2","Season peak week",0,8,"PSI",1
"HHS Region 3","1 wk ahead",-6.08610267565691,8,"PSI",0.00227425517530099
"HHS Region 3","2 wk ahead",-5.04135098133586,8,"PSI",0.00646500831026153
"HHS Region 3","3 wk ahead",-3.79559208377053,8,"PSI",0.0224695979931491
"HHS Region 3","4 wk ahead",-3.53120660726846,8,"PSI",0.0292695776665062
"HHS Region 3","Season onset",0,8,"PSI",1
"HHS Region 3","Season peak percentage",-0.0176394899768439,8,"PSI",0.982515175086985
"HHS Region 3","Season peak week",-0.22314355131421,8,"PSI",0.8
"HHS Region 4","1 wk ahead",-1.43104333706505,8,"PSI",0.239059372580025
"HHS Region 4","2 wk ahead",-0.832200623155553,8,"PSI",0.435090761228176
"HHS Region 4","3 wk ahead",-1.11366247630426,8,"PSI",0.328354166801365
"HHS Region 4","4 wk ahead",-0.988825970691789,8,"PSI",0.372013189128202
"HHS Region 4","Season onset",0,8,"PSI",1
"HHS Region 4","Season peak percentage",-0.029695003540185,8,"PSI",0.970741561142073
"HHS Region 4","Season peak week",-0.22314355131421,8,"PSI",0.8
"HHS Region 5","1 wk ahead",-0.808372438513801,8,"PSI",0.445582689602945
"HHS Region 5","2 wk ahead",-0.230021888771266,8,"PSI",0.794516211329382
"HHS Region 5","3 wk ahead",-0.19374003071319,8,"PSI",0.823872057861997
"HHS Region 5","4 wk ahead",-0.337682265853731,8,"PSI",0.71342193039833
"HHS Region 5","Season onset",0,8,"PSI",1
"HHS Region 5","Season peak percentage",-0.0270873406883669,8,"PSI",0.973276231195957
"HHS Region 5","Season peak week",-0.22314355131421,8,"PSI",0.8
"HHS Region 6","1 wk ahead",-0.685371183478284,8,"PSI",0.503903154331811
"HHS Region 6","2 wk ahead",-0.753339781402039,8,"PSI",0.470791583204161
"HHS Region 6","3 wk ahead",-0.892695878716126,8,"PSI",0.409550165582901
"HHS Region 6","4 wk ahead",-1.07615578630252,8,"PSI",0.34090351590247
"HHS Region 6","Season onset",0,8,"PSI",1
"HHS Region 6","Season peak percentage",0,8,"PSI",1
"HHS Region 6","Season peak week",0,8,"PSI",1
"HHS Region 7","1 wk ahead",-1.32003701361356,8,"PSI",0.267125414506001
"HHS Region 7","2 wk ahead",-0.9897477412008,8,"PSI",0.371670436335477
"HHS Region 7","3 wk ahead",-0.848315303152044,8,"PSI",0.42813560342338
"HHS Region 7","4 wk ahead",-0.57792779591127,8,"PSI",0.561059793190773
"HHS Region 7","Season onset",0,8,"PSI",1
"HHS Region 7","Season peak percentage",0,8,"PSI",1
"HHS Region 7","Season peak week",0,8,"PSI",1
"HHS Region 8","1 wk ahead",-0.130550060192797,8,"PSI",0.877612558395187
"HHS Region 8","2 wk ahead",-0.129190731010412,8,"PSI",0.87880633393979
"HHS Region 8","3 wk ahead",-0.11799223462317,8,"PSI",0.888702953701148
"HHS Region 8","4 wk ahead",-0.193800802539042,8,"PSI",0.82382199117411
"HHS Region 8","Season onset",0,8,"PSI",1
"HHS Region 8","Season peak percentage",-0.00159699506161628,8,"PSI",0.998404279456441
"HHS Region 8","Season peak week",-0.0100503358535015,8,"PSI",0.99
"HHS Region 9","1 wk ahead",-0.133801203252608,8,"PSI",0.874763947546587
"HHS Region 9","2 wk ahead",-0.128038968588082,8,"PSI",0.879819093168782
"HHS Region 9","3 wk ahead",-0.145210410090297,8,"PSI",0.864840302838905
"HHS Region 9","4 wk ahead",-0.108500718635464,8,"PSI",0.897178250072631
"HHS Region 9","Season onset",0,8,"PSI",1
"HHS Region 9","Season peak percentage",0,8,"PSI",1
"HHS Region 9","Season peak week",0,8,"PSI",1
"US National","1 wk ahead",-2.01608528664312,8,"PSI",0.13317579100005
"US National","2 wk ahead",-0.949281205616122,8,"PSI",0.387019110661964
"US National","3 wk ahead",-0.35056436141708,8,"PSI",0.704290503151612
"US National","4 wk ahead",-0.181695479525654,8,"PSI",0.833855227746317
"US National","Season onset",0,8,"PSI",1
"US National","Season peak percentage",0,8,"PSI",1
"US National","Season peak week",0,8,"PSI",1
"HHS Region 1","1 wk ahead",-0.0690323404093359,9,"PSI",0.933296496399403
"HHS Region 1","2 wk ahead",-0.384533881824111,9,"PSI",0.68076788054485
"HHS Region 1","3 wk ahead",-0.557282122928157,9,"PSI",0.572763651498784
"HHS Region 1","4 wk ahead",-3.39443438970303,9,"PSI",0.0335595304210295
"HHS Region 1","Season onset",0,9,"PSI",1
"HHS Region 1","Season peak percentage",0,9,"PSI",1
"HHS Region 1","Season peak week",0,9,"PSI",1
"HHS Region 10","1 wk ahead",-0.105971911497808,9,"PSI",0.899449911921934
"HHS Region 10","2 wk ahead",-3.89295471906806,9,"PSI",0.0203850249439749
"HHS Region 10","3 wk ahead",-0.212745875711551,9,"PSI",0.808361535417044
"HHS Region 10","4 wk ahead",-1.58215476981485,9,"PSI",0.205531747111978
"HHS Region 10","Season onset",0,9,"PSI",1
"HHS Region 10","Season peak percentage",0,9,"PSI",1
"HHS Region 10","Season peak week",0,9,"PSI",1
"HHS Region 2","1 wk ahead",-0.0710018926576555,9,"PSI",0.931460129190779
"HHS Region 2","2 wk ahead",-4.11577190229041,9,"PSI",0.0163133432411628
"HHS Region 2","3 wk ahead",-5.23787222220379,9,"PSI",0.00531154661148742
"HHS Region 2","4 wk ahead",-7.6480598478249,9,"PSI",0.000476968623614735
"HHS Region 2","Season onset",0,9,"PSI",1
"HHS Region 2","Season peak percentage",0,9,"PSI",1
"HHS Region 2","Season peak week",0,9,"PSI",1
"HHS Region 3","1 wk ahead",-0.177024649831685,9,"PSI",0.837759133646838
"HHS Region 3","2 wk ahead",-0.842287087603294,9,"PSI",0.430724291871614
"HHS Region 3","3 wk ahead",-1.03004614861605,9,"PSI",0.356990485572147
"HHS Region 3","4 wk ahead",-4.22219603575302,9,"PSI",0.0146664011727612
"HHS Region 3","Season onset",0,9,"PSI",1
"HHS Region 3","Season peak percentage",0,9,"PSI",1
"HHS Region 3","Season peak week",0,9,"PSI",1
"HHS Region 4","1 wk ahead",-0.559527455747189,9,"PSI",0.571479049194078
"HHS Region 4","2 wk ahead",-0.556198756464122,9,"PSI",0.5733845006735
"HHS Region 4","3 wk ahead",-4.61422471364715,9,"PSI",0.00990986341134286
"HHS Region 4","4 wk ahead",-4.11053102576705,9,"PSI",0.0163990638882306
"HHS Region 4","Season onset",0,9,"PSI",1
"HHS Region 4","Season peak percentage",0,9,"PSI",1
"HHS Region 4","Season peak week",0,9,"PSI",1
"HHS Region 5","1 wk ahead",-0.40159038477013,9,"PSI",0.66925482652228
"HHS Region 5","2 wk ahead",-0.723425034646488,9,"PSI",0.485087964374188
"HHS Region 5","3 wk ahead",-1.64572912532337,9,"PSI",0.192871883739063
"HHS Region 5","4 wk ahead",-1.90378452197553,9,"PSI",0.149003643252652
"HHS Region 5","Season onset",0,9,"PSI",1
"HHS Region 5","Season peak percentage",0,9,"PSI",1
"HHS Region 5","Season peak week",0,9,"PSI",1
"HHS Region 6","1 wk ahead",-0.553043562131815,9,"PSI",0.575196497297757
"HHS Region 6","2 wk ahead",-0.437435106345953,9,"PSI",0.645690426279504
"HHS Region 6","3 wk ahead",-0.444047760242491,9,"PSI",0.641434785014864
"HHS Region 6","4 wk ahead",-0.400698879216856,9,"PSI",0.669851736951627
"HHS Region 6","Season onset",0,9,"PSI",1
"HHS Region 6","Season peak percentage",0,9,"PSI",1
"HHS Region 6","Season peak week",0,9,"PSI",1
"HHS Region 7","1 wk ahead",-0.132208716788206,9,"PSI",0.876158107088068
"HHS Region 7","2 wk ahead",-1.25351666342155,9,"PSI",0.285499025437286
"HHS Region 7","3 wk ahead",-4.35065086152487,9,"PSI",0.0128984147659662
"HHS Region 7","4 wk ahead",-4.38489221482101,9,"PSI",0.0124642315213582
"HHS Region 7","Season onset",0,9,"PSI",1
"HHS Region 7","Season peak percentage",0,9,"PSI",1
"HHS Region 7","Season peak week",0,9,"PSI",1
"HHS Region 8","1 wk ahead",-0.0433007672630041,9,"PSI",0.957623325002482
"HHS Region 8","2 wk ahead",-0.0505288353720605,9,"PSI",0.950726513724318
"HHS Region 8","3 wk ahead",-0.172686747299852,9,"PSI",0.841401144747241
"HHS Region 8","4 wk ahead",-0.0869709566230108,9,"PSI",0.916703719418239
"HHS Region 8","Season onset",0,9,"PSI",1
"HHS Region 8","Season peak percentage",0,9,"PSI",1
"HHS Region 8","Season peak week",0,9,"PSI",1
"HHS Region 9","1 wk ahead",-0.350071476751906,9,"PSI",0.70463772270301
"HHS Region 9","2 wk ahead",-0.610044223417992,9,"PSI",0.543326840773211
"HHS Region 9","3 wk ahead",-0.225576709061881,9,"PSI",0.798055839985025
"HHS Region 9","4 wk ahead",-0.720823423984398,9,"PSI",0.486351617448271
"HHS Region 9","Season onset",0,9,"PSI",1
"HHS Region 9","Season peak percentage",0,9,"PSI",1
"HHS Region 9","Season peak week",0,9,"PSI",1
"US National","1 wk ahead",-0.0364475860517879,9,"PSI",0.964208630553127
"US National","2 wk ahead",-0.286218649431372,9,"PSI",0.751098370759811
"US National","3 wk ahead",-1.77847774449521,9,"PSI",0.168895053105145
"US National","4 wk ahead",-2.64238229217994,9,"PSI",0.0711914685001417
"US National","Season onset",0,9,"PSI",1
"US National","Season peak percentage",0,9,"PSI",1
"US National","Season peak week",0,9,"PSI",1
"HHS Region 1","1 wk ahead",-0.377322447494948,10,"PSI",0.685694937630581
"HHS Region 1","2 wk ahead",-0.297476567981733,10,"PSI",0.742689985742206
"HHS Region 1","3 wk ahead",-0.0421822776304201,10,"PSI",0.958695015989321
"HHS Region 1","4 wk ahead",-0.205052500863325,10,"PSI",0.814604547846701
"HHS Region 1","Season onset",0,10,"PSI",1
"HHS Region 1","Season peak percentage",0,10,"PSI",1
"HHS Region 1","Season peak week",0,10,"PSI",1
"HHS Region 10","1 wk ahead",-3.36822685911494,10,"PSI",0.0344506691084372
"HHS Region 10","2 wk ahead",-0.126399914387543,10,"PSI",0.881262346811519
"HHS Region 10","3 wk ahead",-0.516062190704751,10,"PSI",0.596866271985992
"HHS Region 10","4 wk ahead",-0.13997682246979,10,"PSI",0.86937838520908
"HHS Region 10","Season onset",0,10,"PSI",1
"HHS Region 10","Season peak percentage",0,10,"PSI",1
"HHS Region 10","Season peak week",0,10,"PSI",1
"HHS Region 2","1 wk ahead",-3.32907291169043,10,"PSI",0.0358263038236381
"HHS Region 2","2 wk ahead",-4.24967673676345,10,"PSI",0.0142688457567999
"HHS Region 2","3 wk ahead",-5.77204763371987,10,"PSI",0.00311337592928508
"HHS Region 2","4 wk ahead",-7.64622685231714,10,"PSI",0.000477843706725854
"HHS Region 2","Season onset",0,10,"PSI",1
"HHS Region 2","Season peak percentage",0,10,"PSI",1
"HHS Region 2","Season peak week",0,10,"PSI",1
"HHS Region 3","1 wk ahead",-0.206266865696876,10,"PSI",0.813615921128798
"HHS Region 3","2 wk ahead",-0.27457689019696,10,"PSI",0.759893573636036
"HHS Region 3","3 wk ahead",-0.23731888724288,10,"PSI",0.78873972887275
"HHS Region 3","4 wk ahead",-0.651367528715248,10,"PSI",0.521332352096163
"HHS Region 3","Season onset",0,10,"PSI",1
"HHS Region 3","Season peak percentage",0,10,"PSI",1
"HHS Region 3","Season peak week",0,10,"PSI",1
"HHS Region 4","1 wk ahead",-0.312108863149975,10,"PSI",0.731901846750693
"HHS Region 4","2 wk ahead",-2.25103506072577,10,"PSI",0.105290186404286
"HHS Region 4","3 wk ahead",-1.05892706585921,10,"PSI",0.346827734086403
"HHS Region 4","4 wk ahead",-0.303198255260736,10,"PSI",0.738452679728467
"HHS Region 4","Season onset",0,10,"PSI",1
"HHS Region 4","Season peak percentage",0,10,"PSI",1
"HHS Region 4","Season peak week",0,10,"PSI",1
"HHS Region 5","1 wk ahead",-0.0657370473597012,10,"PSI",0.936377054740845
"HHS Region 5","2 wk ahead",-0.061706946983341,10,"PSI",0.940158362668916
"HHS Region 5","3 wk ahead",-0.0804677276337089,10,"PSI",0.922684680321246
"HHS Region 5","4 wk ahead",-0.0940388544891577,10,"PSI",0.910247394356156
"HHS Region 5","Season onset",0,10,"PSI",1
"HHS Region 5","Season peak percentage",0,10,"PSI",1
"HHS Region 5","Season peak week",0,10,"PSI",1
"HHS Region 6","1 wk ahead",-0.870734656404711,10,"PSI",0.418643876839311
"HHS Region 6","2 wk ahead",-0.978355194660742,10,"PSI",0.375928920509567
"HHS Region 6","3 wk ahead",-0.826891591743933,10,"PSI",0.437406814305728
"HHS Region 6","4 wk ahead",-0.398339893202635,10,"PSI",0.671433773097624
"HHS Region 6","Season onset",0,10,"PSI",1
"HHS Region 6","Season peak percentage",0,10,"PSI",1
"HHS Region 6","Season peak week",0,10,"PSI",1
"HHS Region 7","1 wk ahead",-0.171647960850175,10,"PSI",0.842275634980813
"HHS Region 7","2 wk ahead",-0.182307265235028,10,"PSI",0.833345243050876
"HHS Region 7","3 wk ahead",-0.18028823018507,10,"PSI",0.835029496016042
"HHS Region 7","4 wk ahead",-0.176705519431476,10,"PSI",0.838026530719435
"HHS Region 7","Season onset",0,10,"PSI",1
"HHS Region 7","Season peak percentage",0,10,"PSI",1
"HHS Region 7","Season peak week",0,10,"PSI",1
"HHS Region 8","1 wk ahead",-0.056129335233039,10,"PSI",0.945416852273869
"HHS Region 8","2 wk ahead",-0.0656767243848533,10,"PSI",0.936433541494074
"HHS Region 8","3 wk ahead",-0.0665113447381177,10,"PSI",0.935652301065795
"HHS Region 8","4 wk ahead",-0.0815670280231461,10,"PSI",0.92167093000299
"HHS Region 8","Season onset",0,10,"PSI",1
"HHS Region 8","Season peak percentage",0,10,"PSI",1
"HHS Region 8","Season peak week",0,10,"PSI",1
"HHS Region 9","1 wk ahead",-0.0450791193469457,10,"PSI",0.955921846928787
"HHS Region 9","2 wk ahead",-0.0510232456328042,10,"PSI",0.950256580960134
"HHS Region 9","3 wk ahead",-0.0645520731681554,10,"PSI",0.937487295057416
"HHS Region 9","4 wk ahead",-0.0425215275870624,10,"PSI",0.958369833908836
"HHS Region 9","Season onset",0,10,"PSI",1
"HHS Region 9","Season peak percentage",0,10,"PSI",1
"HHS Region 9","Season peak week",0,10,"PSI",1
"US National","1 wk ahead",-0.0763576890694829,10,"PSI",0.926484753814922
"US National","2 wk ahead",-1.46677340851458,10,"PSI",0.23066855895258
"US National","3 wk ahead",-2.62329703892062,10,"PSI",0.0725632242211488
"US National","4 wk ahead",-2.51735305841876,10,"PSI",0.0806728607391641
"US National","Season onset",0,10,"PSI",1
"US National","Season peak percentage",0,10,"PSI",1
"US National","Season peak week",0,10,"PSI",1
"HHS Region 1","1 wk ahead",-0.0168824437474856,11,"PSI",0.983259266115688
