"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2017","Planning Area 3.2","XIII Méier","Cachambi","42415","7","0"
"2017","Planning Area 3.2","XIII Méier","Cachambi","42415","8","1"
"2017","Planning Area 3.2","XIII Méier","Cachambi","42415","9","0"
"2017","Planning Area 3.2","XIII Méier","Cachambi","42415","10","1"
"2017","Planning Area 3.2","XIII Méier","Cachambi","42415","11","0"
"2017","Planning Area 3.2","XIII Méier","Cachambi","42415","12","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","1","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","2","2"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","3","1"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","4","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","5","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","6","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","7","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","8","1"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","9","1"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","10","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","11","0"
"2017","Planning Area 3.2","XIII Méier","Encantado","15021","12","0"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","1","1"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","2","5"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","3","0"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","4","4"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","5","1"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","6","0"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","7","0"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","8","1"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","9","1"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","10","0"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","11","0"
"2017","Planning Area 3.2","XIII Méier","Engenho de Dentro","45540","12","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","1","2"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","2","2"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","3","8"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","4","1"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","5","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","6","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","7","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","8","1"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","9","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","10","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","11","0"
"2017","Planning Area 3.2","XIII Méier","Engenho Novo","42172","12","0"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","1","32"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","2","27"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","3","21"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","4","14"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","5","7"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","6","3"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","7","4"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","8","9"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","9","5"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","10","3"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","11","3"
"2017","Planning Area 3.2","XIII Méier","Jacaré","9276","12","3"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","1","0"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","2","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","3","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","4","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","5","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","6","0"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","7","0"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","8","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","9","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","10","0"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","11","1"
"2017","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","37487","12","0"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","1","9"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","2","3"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","3","5"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","4","1"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","5","0"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","6","3"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","7","2"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","8","2"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","9","0"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","10","0"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","11","0"
"2017","Planning Area 3.2","XIII Méier","Méier","49828","12","1"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","1","2"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","2","5"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","3","1"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","4","1"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","5","0"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","6","0"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","7","0"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","8","1"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","9","0"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","10","1"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","11","0"
"2017","Planning Area 3.2","XIII Méier","Piedade","43378","12","0"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","1","3"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","2","1"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","3","0"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","4","1"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","5","1"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","6","0"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","7","1"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","8","0"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","9","0"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","10","1"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","11","0"
"2017","Planning Area 3.2","XIII Méier","Pilares","27250","12","1"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","1","2"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","2","1"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","3","1"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","4","0"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","5","1"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","6","0"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","7","1"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","8","0"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","9","0"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","10","0"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","11","0"
"2017","Planning Area 3.2","XIII Méier","Riachuelo","12653","12","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","1","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","2","1"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","3","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","4","1"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","5","2"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","6","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","7","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","8","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","9","1"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","10","0"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","11","1"
"2017","Planning Area 3.2","XIII Méier","Rocha","8766","12","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","1","2"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","2","4"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","3","2"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","4","2"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","5","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","6","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","7","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","8","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","9","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","10","0"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","11","1"
"2017","Planning Area 3.2","XIII Méier","Sampaio","10895","12","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","1","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","2","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","3","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","4","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","5","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","6","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","7","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","8","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","9","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","10","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","11","0"
"2017","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","12","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","1","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","2","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","3","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","4","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","5","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","6","0"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","7","0"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","8","0"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","9","1"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","10","0"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","11","0"
"2017","Planning Area 3.2","XIII Méier","Todos os Santos","24646","12","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","1","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","2","1"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","3","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","4","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","5","1"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","6","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","7","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","8","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","9","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","10","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","11","0"
"2017","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","12","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","1","3"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","2","2"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","3","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","4","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","5","2"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","7","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","8","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","9","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","10","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","11","7"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","12","10"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","1","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","2","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","3","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","4","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","5","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","7","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","8","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","9","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","10","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","11","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","12","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","1","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","2","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","3","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","4","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","5","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","7","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","8","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","9","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","10","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","11","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","12","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","1","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","2","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","3","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","4","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","5","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","7","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","8","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","9","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","10","3"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","11","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","12","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","1","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","2","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","3","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","4","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","5","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","7","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","8","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","9","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","10","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","11","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","12","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","1","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","2","3"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","3","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","4","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","5","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","6","2"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","7","2"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","8","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","9","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","10","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","11","4"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","12","8"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","1","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","2","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","3","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","4","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","5","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","7","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","8","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","9","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","10","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","11","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","12","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","1","3"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","2","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","3","3"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","4","2"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","5","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","6","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","7","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","8","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","9","0"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","10","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","11","1"
"2017","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","12","1"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","1","35"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","2","25"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","3","15"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","4","12"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","5","8"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","6","8"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","7","8"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","8","2"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","9","5"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","10","9"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","11","5"
"2017","Planning Area 5.1","XVII Bangu","Bangu","243125","12","6"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","1","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","2","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","3","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","4","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","5","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","6","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","7","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","8","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","9","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","10","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","11","0"
"2017","Planning Area 5.1","XVII Bangu","Gericinó","15167","12","0"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","1","11"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","2","5"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","3","6"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","4","9"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","5","2"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","6","1"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","7","0"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","8","3"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","9","1"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","10","1"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","11","2"
"2017","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","12","1"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","1","23"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","2","24"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","3","12"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","4","9"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","5","8"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","6","6"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","7","3"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","8","12"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","9","9"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","10","9"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","11","1"
"2017","Planning Area 5.1","XVII Bangu","Senador Camará","105515","12","10"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","1","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","2","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","3","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","4","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","5","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","6","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","7","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","8","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","9","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","10","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","11","0"
"2017","Planning Area 5.1","XXXIII Realengo","Campo dos Afonsos","1365","12","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","1","1"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","2","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","3","2"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","4","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","5","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","6","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","7","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","8","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","9","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","10","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","11","0"
"2017","Planning Area 5.1","XXXIII Realengo","Deodoro","10842","12","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","1","4"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","2","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","3","1"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","4","1"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","5","1"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","6","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","7","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","8","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","9","2"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","10","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","11","0"
"2017","Planning Area 5.1","XXXIII Realengo","Jardim Sulacap","13062","12","0"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","1","3"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","2","1"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","3","1"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","4","6"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","5","1"
