"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","5","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","6","3"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","7","3"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","8","2"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","9","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","10","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","11","3"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","12","4"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","13","4"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","14","2"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","15","2"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","16","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","17","4"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","18","5"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","19","4"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","20","2"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","21","5"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","22","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","23","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","24","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","25","2"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","26","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","27","2"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","28","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","29","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","30","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","31","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","32","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","33","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","34","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","35","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","36","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","37","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","38","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","39","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","40","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","41","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","42","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","43","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","44","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","45","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","46","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","47","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","48","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","49","1"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","50","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","51","0"
"2006","Planning Area 2.2","IX Vila Isabel","Vila Isabel","82026","52","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","1","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","2","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","3","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","4","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","5","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","6","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","7","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","8","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","9","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","10","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","11","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","12","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","13","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","14","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","15","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","16","2"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","17","1"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","18","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","19","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","20","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","21","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","22","2"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","23","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","24","2"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","25","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","26","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","27","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","28","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","29","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","30","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","31","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","32","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","33","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","34","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","35","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","36","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","37","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","38","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","39","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","40","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","41","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","42","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","43","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","44","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","45","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","46","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","47","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","48","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","49","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","50","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","51","0"
"2006","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","7231","52","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","1","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","2","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","3","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","4","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","5","2"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","6","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","7","1"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","8","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","9","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","10","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","11","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","12","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","13","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","14","1"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","15","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","16","2"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","17","1"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","18","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","19","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","20","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","21","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","22","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","23","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","24","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","25","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","26","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","27","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","28","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","29","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","30","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","31","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","32","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","33","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","34","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","35","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","36","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","37","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","38","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","39","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","40","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","41","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","42","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","43","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","44","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","45","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","46","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","47","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","48","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","49","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","50","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","51","0"
"2006","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8642","52","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","1","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","2","3"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","3","3"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","4","3"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","5","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","6","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","7","4"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","8","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","9","7"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","10","6"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","11","5"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","12","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","13","8"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","14","7"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","15","3"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","16","4"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","17","11"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","18","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","19","7"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","20","8"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","21","9"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","22","4"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","23","1"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","24","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","25","4"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","26","3"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","27","1"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","28","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","29","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","30","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","31","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","32","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","33","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","34","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","35","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","36","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","37","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","38","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","39","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","40","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","41","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","42","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","43","1"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","44","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","45","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","46","1"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","47","1"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","48","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","49","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","50","0"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","51","2"
"2006","Planning Area 2.2","VIII Tijuca","Tijuca","158390","52","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","1","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","2","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","3","3"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","4","4"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","5","6"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","6","8"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","7","4"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","8","5"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","9","2"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","10","8"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","11","7"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","12","6"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","13","4"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","14","5"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","15","12"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","16","5"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","17","3"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","18","3"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","19","4"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","20","4"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","21","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","22","3"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","23","2"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","24","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","25","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","26","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","27","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","28","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","29","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","30","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","31","2"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","32","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","33","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","34","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","35","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","36","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","37","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","38","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","39","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","40","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","41","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","42","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","43","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","44","2"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","45","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","46","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","47","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","48","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","49","0"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","50","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","51","1"
"2006","Planning Area 3.1","X Ramos","Bonsucesso","18103","52","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","1","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","2","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","3","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","4","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","5","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","6","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","7","3"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","8","2"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","9","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","10","4"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","11","3"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","12","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","13","2"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","14","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","15","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","16","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","17","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","18","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","19","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","20","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","21","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","22","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","23","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","24","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","25","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","26","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","27","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","28","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","29","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","30","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","31","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","32","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","33","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","34","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","35","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","36","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","37","1"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","38","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","39","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","40","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","41","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","42","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","43","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","44","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","45","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","46","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","47","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","48","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","49","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","50","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","51","0"
"2006","Planning Area 3.1","X Ramos","Manguinhos","37544","52","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","1","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","2","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","3","5"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","4","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","5","3"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","6","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","7","3"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","8","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","9","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","10","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","11","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","12","3"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","13","3"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","14","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","15","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","16","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","17","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","18","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","19","3"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","20","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","21","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","22","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","23","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","24","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","25","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","26","2"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","27","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","28","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","29","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","30","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","31","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","32","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","33","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","34","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","35","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","36","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","37","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","38","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","39","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","40","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","41","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","42","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","43","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","44","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","45","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","46","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","47","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","48","1"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","49","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","50","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","51","0"
"2006","Planning Area 3.1","X Ramos","Olaria","63829","52","0"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","1","0"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","2","0"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","3","0"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","4","5"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","5","0"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","6","1"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","7","2"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","8","2"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","9","0"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","10","5"
"2006","Planning Area 3.1","X Ramos","Ramos","36775","11","1"
