"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","1","78"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","2","77"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","3","97"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","4","215"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","5","179"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","6","101"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","7","60"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","8","19"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","9","11"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","10","7"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","11","8"
"2012","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","12","23"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","1","22"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","2","22"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","3","52"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","4","95"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","5","126"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","6","49"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","7","20"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","8","12"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","9","9"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","10","7"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","11","7"
"2012","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","12","21"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","1","14"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","2","25"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","3","66"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","4","145"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","5","125"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","6","73"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","7","23"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","8","13"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","9","5"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","10","4"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","11","6"
"2012","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","12","3"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","1","12"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","2","31"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","3","58"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","4","69"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","5","60"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","6","18"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","7","4"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","8","3"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","9","1"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","10","5"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","11","1"
"2012","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","12","6"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","1","34"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","2","57"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","3","126"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","4","230"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","5","266"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","6","161"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","7","52"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","8","27"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","9","8"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","10","6"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","11","6"
"2012","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","12","16"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","1","7"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","2","8"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","3","25"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","4","26"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","5","16"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","6","6"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","7","3"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","8","4"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","9","2"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","10","2"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","11","1"
"2012","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","12","2"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","1","6"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","2","16"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","3","37"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","4","34"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","5","39"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","6","19"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","7","7"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","8","2"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","9","1"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","10","1"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","11","1"
"2012","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","12","2"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","1","79"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","2","106"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","3","333"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","4","448"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","5","498"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","6","223"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","7","84"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","8","58"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","9","23"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","10","10"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","11","22"
"2012","Planning Area 2.2","VIII Tijuca","Tijuca","163805","12","86"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","1","52"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","2","90"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","3","167"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","4","322"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","5","346"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","6","166"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","7","83"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","8","36"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","9","24"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","10","15"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","11","11"
"2012","Planning Area 3.1","X Ramos","Bonsucesso","18711","12","31"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","1","12"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","2","21"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","3","82"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","4","95"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","5","49"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","6","24"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","7","11"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","8","10"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","9","10"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","10","5"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","11","3"
"2012","Planning Area 3.1","X Ramos","Manguinhos","36160","12","6"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","1","43"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","2","94"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","3","209"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","4","221"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","5","184"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","6","81"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","7","28"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","8","16"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","9","3"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","10","4"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","11","2"
"2012","Planning Area 3.1","X Ramos","Olaria","57514","12","11"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","1","45"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","2","66"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","3","169"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","4","317"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","5","363"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","6","184"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","7","53"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","8","28"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","9","21"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","10","13"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","11","7"
"2012","Planning Area 3.1","X Ramos","Ramos","40792","12","20"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","1","44"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","2","36"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","3","143"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","4","222"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","5","261"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","6","107"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","7","18"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","8","5"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","9","10"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","10","2"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","11","7"
"2012","Planning Area 3.1","XI Penha","Brás de Pina","59222","12","12"
"2012","Planning Area 3.1","XI Penha","Penha","78678","1","56"
"2012","Planning Area 3.1","XI Penha","Penha","78678","2","158"
"2012","Planning Area 3.1","XI Penha","Penha","78678","3","539"
"2012","Planning Area 3.1","XI Penha","Penha","78678","4","492"
"2012","Planning Area 3.1","XI Penha","Penha","78678","5","267"
"2012","Planning Area 3.1","XI Penha","Penha","78678","6","74"
"2012","Planning Area 3.1","XI Penha","Penha","78678","7","20"
"2012","Planning Area 3.1","XI Penha","Penha","78678","8","11"
"2012","Planning Area 3.1","XI Penha","Penha","78678","9","8"
"2012","Planning Area 3.1","XI Penha","Penha","78678","10","11"
"2012","Planning Area 3.1","XI Penha","Penha","78678","11","8"
"2012","Planning Area 3.1","XI Penha","Penha","78678","12","13"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","1","20"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","2","35"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","3","122"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","4","190"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","5","142"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","6","49"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","7","20"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","8","6"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","9","1"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","10","3"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","11","4"
"2012","Planning Area 3.1","XI Penha","Penha Circular","47816","12","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","1","35"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","2","35"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","3","72"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","4","148"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","5","175"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","6","75"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","7","22"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","8","10"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","9","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","10","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","11","12"
"2012","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","12","16"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","1","24"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","2","17"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","3","41"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","4","78"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","5","151"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","6","71"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","7","18"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","8","19"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","9","6"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","10","6"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","11","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","12","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","1","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","2","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","3","26"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","4","20"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","5","25"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","6","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","7","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","8","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","9","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","10","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","11","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","12","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","1","15"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","2","14"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","3","31"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","4","49"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","5","93"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","6","35"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","7","9"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","8","16"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","9","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","10","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","11","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","12","13"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","1","29"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","2","21"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","3","52"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","4","86"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","5","131"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","6","49"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","7","17"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","8","7"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","9","5"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","10","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","11","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","12","7"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","1","31"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","2","22"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","3","59"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","4","87"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","5","113"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","6","70"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","7","19"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","8","17"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","9","7"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","10","14"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","11","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","12","20"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","1","33"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","2","29"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","3","65"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","4","140"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","5","211"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","6","94"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","7","40"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","8","29"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","9","16"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","10","13"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","11","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","12","19"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","1","23"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","2","26"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","3","60"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","4","98"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","5","114"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","6","67"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","7","22"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","8","10"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","9","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","10","14"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","11","5"
"2012","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","12","7"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","1","6"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","2","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","3","22"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","4","33"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","5","38"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","6","18"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","7","9"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","8","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","9","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","10","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","11","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","12","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","1","13"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","2","14"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","3","24"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","4","27"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","5","77"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","6","59"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","7","20"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","8","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","9","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","10","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","11","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","12","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","1","19"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","2","34"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","3","48"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","4","52"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","5","108"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","6","69"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","7","36"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","8","21"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","9","9"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","10","8"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","11","17"
"2012","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","12","25"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","1","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","2","4"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","3","10"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","4","11"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","5","18"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","6","7"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","7","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","8","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","9","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","10","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","11","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","12","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","1","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","2","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","3","6"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","4","12"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","5","18"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","6","9"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","7","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","8","6"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","9","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","10","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","11","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","12","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","1","79"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","2","45"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","3","130"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","4","173"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","5","221"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","6","92"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","7","42"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","8","25"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","9","9"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","10","7"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","11","17"
"2012","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","12","15"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","1","3"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","2","5"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","3","11"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","4","15"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","5","19"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","6","13"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","7","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","8","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","9","0"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","10","1"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","11","2"
"2012","Planning Area 3.1","XX Ilha do Governador","Zumbi","2016","12","0"
