"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","5","1"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","6","5"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","7","6"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","8","6"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","9","8"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","10","26"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","11","16"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","12","27"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","13","33"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","14","22"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","15","21"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","16","17"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","17","10"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","18","5"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","19","6"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","20","5"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","21","3"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","22","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","23","1"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","24","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","25","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","26","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","27","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","28","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","29","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","30","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","31","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","32","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","33","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","34","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","35","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","36","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","37","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","38","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","39","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","40","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","41","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","42","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","43","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","44","2"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","45","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","46","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","47","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","48","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","49","1"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","50","1"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","51","0"
"2008","Planning Area 2.1","IV Botafogo","Glória","10986","52","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","1","2"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","2","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","3","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","4","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","5","2"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","6","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","7","6"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","8","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","9","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","10","5"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","11","25"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","12","4"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","13","13"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","14","10"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","15","11"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","16","3"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","17","5"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","18","4"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","19","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","20","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","21","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","22","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","23","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","24","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","25","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","26","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","27","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","28","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","29","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","30","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","31","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","32","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","33","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","34","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","35","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","36","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","37","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","38","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","39","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","40","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","41","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","42","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","43","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","44","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","45","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","46","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","47","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","48","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","49","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","50","0"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","51","1"
"2008","Planning Area 2.1","IV Botafogo","Humaitá","14886","52","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","1","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","2","13"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","3","12"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","4","4"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","5","5"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","6","10"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","7","14"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","8","8"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","9","19"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","10","21"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","11","31"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","12","30"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","13","47"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","14","28"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","15","22"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","16","15"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","17","12"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","18","6"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","19","11"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","20","5"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","21","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","22","1"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","23","1"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","24","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","25","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","26","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","27","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","28","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","29","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","30","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","31","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","32","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","33","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","34","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","35","1"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","36","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","37","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","38","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","39","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","40","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","41","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","42","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","43","1"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","44","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","45","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","46","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","47","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","48","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","49","1"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","50","2"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","51","0"
"2008","Planning Area 2.1","IV Botafogo","Laranjeiras","45299","52","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","1","1"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","2","4"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","3","1"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","4","2"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","5","3"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","6","7"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","7","7"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","8","4"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","9","1"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","10","3"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","11","5"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","12","5"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","13","10"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","14","7"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","15","5"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","16","1"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","17","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","18","1"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","19","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","20","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","21","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","22","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","23","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","24","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","25","2"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","26","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","27","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","28","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","29","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","30","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","31","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","32","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","33","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","34","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","35","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","36","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","37","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","38","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","39","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","40","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","41","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","42","1"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","43","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","44","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","45","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","46","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","47","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","48","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","49","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","50","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","51","0"
"2008","Planning Area 2.1","IV Botafogo","Urca","6140","52","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","1","16"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","2","30"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","3","28"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","4","10"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","5","12"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","6","29"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","7","33"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","8","21"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","9","25"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","10","40"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","11","47"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","12","53"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","13","85"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","14","105"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","15","68"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","16","43"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","17","23"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","18","16"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","19","3"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","20","9"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","21","5"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","22","1"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","23","3"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","24","1"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","25","2"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","26","2"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","27","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","28","1"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","29","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","30","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","31","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","32","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","33","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","34","2"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","35","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","36","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","37","2"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","38","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","39","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","40","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","41","1"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","42","1"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","43","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","44","2"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","45","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","46","1"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","47","3"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","48","4"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","49","6"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","50","3"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","51","0"
"2008","Planning Area 2.1","V Copacabana","Copacabana","142710","52","5"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","1","4"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","2","3"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","3","5"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","4","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","5","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","6","3"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","7","1"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","8","2"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","9","3"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","10","6"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","11","6"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","12","11"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","13","6"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","14","5"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","15","3"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","16","2"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","17","3"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","18","1"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","19","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","20","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","21","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","22","1"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","23","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","24","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","25","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","26","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","27","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","28","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","29","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","30","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","31","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","32","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","33","1"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","34","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","35","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","36","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","37","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","38","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","39","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","40","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","41","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","42","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","43","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","44","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","45","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","46","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","47","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","48","1"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","49","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","50","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","51","0"
"2008","Planning Area 2.1","V Copacabana","Leme","14681","52","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","1","3"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","2","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","3","1"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","4","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","5","2"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","6","1"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","7","2"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","8","1"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","9","4"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","10","3"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","11","7"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","12","8"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","13","11"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","14","12"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","15","11"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","16","9"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","17","8"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","18","3"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","19","4"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","20","4"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","21","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","22","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","23","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","24","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","25","2"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","26","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","27","3"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","28","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","29","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","30","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","31","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","32","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","33","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","34","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","35","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","36","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","37","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","38","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","39","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","40","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","41","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","42","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","43","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","44","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","45","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","46","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","47","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","48","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","49","1"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","50","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","51","0"
"2008","Planning Area 2.1","VI Lagoa","Gávea","20922","52","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","1","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","2","1"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","3","2"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","4","3"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","5","3"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","6","1"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","7","3"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","8","9"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","9","5"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","10","4"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","11","11"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","12","21"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","13","29"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","14","27"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","15","15"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","16","13"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","17","11"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","18","5"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","19","2"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","20","4"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","21","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","22","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","23","1"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","24","2"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","25","1"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","26","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","27","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","28","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","29","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","30","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","31","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","32","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","33","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","34","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","35","0"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","36","1"
"2008","Planning Area 2.1","VI Lagoa","Ipanema","46813","37","1"
