"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2016","Phichit","June","5",546750,"326","59.63","1","0.31"
"2016","Phitsanulok","June","49",861194,"571","66.30","1","0.18"
"2016","Phrae","June","7",453213,"117","25.82","0","0.00"
"2016","Phuket","June","23",382485,"501","130.99","0","0.00"
"2016","Prachinburi","June","22",480755,"289","60.11","0","0.00"
"2016","Prachuap Khiri Khan","June","9",529912,"319","60.20","0","0.00"
"2016","Ranong","June","12",182313,"129","70.76","0","0.00"
"2016","Ratchaburi","June","17",860549,"391","45.44","0","0.00"
"2016","Rayong","June","58",681696,"909","133.34","0","0.00"
"2016","Roi Et","June","76",1308241,"1180","90.20","0","0.00"
"2016","Sa Kaeo","June","8",554555,"230","41.47","0","0.00"
"2016","Sakon Nakhon","June","85",1140673,"363","31.82","0","0.00"
"2016","Samut Prakan","June","16",1270420,"923","72.65","1","0.11"
"2016","Samut Sakhon","June","8",538671,"422","78.34","3","0.71"
"2016","Samut Songkhram","June","2",194283,"69","35.52","0","0.00"
"2016","Saraburi","June","7",635567,"247","38.86","1","0.40"
"2016","Satun","June","51",314297,"346","110.09","2","0.58"
"2016","Sing Buri","June","0",211792,"6","2.83","0","0.00"
"2016","Sisaket","June","80",1467006,"1240","84.53","2","0.16"
"2016","Songkhla","June","117",1405939,"5353","380.74","11","0.21"
"2016","Sukhothai","June","4",602085,"312","51.82","1","0.32"
"2016","Suphan Buri","June","7",849376,"331","38.97","0","0.00"
"2016","Surat Thani","June","16",1043501,"528","50.60","0","0.00"
"2016","Surin","June","171",1393330,"2230","160.05","4","0.18"
"2016","Tak","June","62",578968,"696","120.21","1","0.14"
"2016","Trang","June","54",639770,"748","116.92","2","0.27"
"2016","Trat","June","30",227083,"240","105.69","2","0.83"
"2016","Ubon Ratchathani","June","227",1851049,"2155","116.42","0","0.00"
"2016","Udon Thani","June","9",1572726,"177","11.25","0","0.00"
"2016","Uthai Thani","June","8",330543,"170","51.43","0","0.00"
"2016","Uttaradit","June","14",460084,"234","50.86","1","0.43"
"2016","Yala","June","19",515025,"762","147.95","2","0.26"
"2016","Yasothon","June","28",540197,"341","63.13","0","0.00"
"2016","Amnat Charoen","July","70",375881,"333","88.59","1","0.30"
"2016","Ang Thong","July","9",283371,"143","50.46","0","0.00"
"2016","Bangkok","July","360",5694347,"7368","129.39","0","0.00"
"2016","Bueng Kan","July","128",419607,"633","150.86","0","0.00"
"2016","Buriram","July","77",1581955,"750","47.41","2","0.27"
"2016","Chachoengsao","July","34",698190,"392","56.15","0","0.00"
"2016","Chai Nat","July","10",331968,"136","40.97","0","0.00"
"2016","Chaiyaphum","July","93",1137651,"592","52.04","0","0.00"
"2016","Chanthaburi","July","143",529194,"711","134.36","0","0.00"
"2016","Chiang Mai","July","1074",1703263,"4752","278.99","5","0.11"
"2016","Chiang Rai","July","327",1242825,"1197","96.31","1","0.08"
"2016","Chonburi","July","22",1438231,"827","57.50","1","0.12"
"2016","Chumphon","July","28",503203,"245","48.69","0","0.00"
"2016","Kalasin","July","151",985055,"783","79.49","0","0.00"
"2016","Kamphaeng Phet","July","8",729839,"176","24.11","0","0.00"
"2016","Kanchanaburi","July","23",865172,"196","22.65","1","0.51"
"2016","Khon Kaen","July","111",1794032,"800","44.59","1","0.13"
"2016","Krabi","July","81",459456,"564","122.75","1","0.18"
"2016","Lampang","July","162",752685,"746","99.11","0","0.00"
"2016","Lamphun","July","95",405927,"531","130.81","1","0.19"
"2016","Loei","July","137",636666,"688","108.06","1","0.15"
"2016","Lopburi","July","17",758531,"435","57.35","0","0.00"
"2016","Mae Hong Son","July","239",260971,"1142","437.60","1","0.09"
"2016","Maha Sarakham","July","60",962592,"615","63.89","0","0.00"
"2016","Mukdahan","July","88",347059,"440","126.78","0","0.00"
"2016","Nakhon Nayok","July","13",257939,"79","30.63","0","0.00"
"2016","Nakhon Pathom","July","39",895207,"762","85.12","1","0.13"
"2016","Nakhon Phanom","July","100",714369,"409","57.25","0","0.00"
"2016","Nakhon Ratchasima","July","193",2624668,"1639","62.45","2","0.12"
"2016","Nakhon Sawan","July","53",1072349,"618","57.63","0","0.00"
"2016","Nakhon Si Thammarat","July","159",1550278,"2284","147.33","0","0.00"
"2016","Nan","July","36",478890,"210","43.85","0","0.00"
"2016","Narathiwat","July","124",778941,"1722","221.07","3","0.17"
"2016","Nong Bua Lam Phu","July","28",509469,"221","43.38","0","0.00"
"2016","Nong Khai","July","28",518420,"176","33.95","0","0.00"
"2016","Nonthaburi","July","43",1183791,"601","50.77","0","0.00"
"2016","Pathum Thani","July","33",1084154,"404","37.26","0","0.00"
"2016","Pattani","July","91",690104,"2163","313.43","1","0.05"
"2016","Phang Nga","July","54",262721,"363","138.17","1","0.28"
"2016","Phatthalung","July","116",521570,"1461","280.12","1","0.07"
"2016","Phayao","July","22",483550,"202","41.77","0","0.00"
"2016","Phetchabun","July","211",996397,"896","89.92","0","0.00"
"2016","Phetchaburi","July","61",476391,"521","109.36","1","0.19"
"2016","Phichit","July","10",546750,"326","59.63","1","0.31"
"2016","Phitsanulok","July","92",861194,"571","66.30","1","0.18"
"2016","Phrae","July","16",453213,"117","25.82","0","0.00"
"2016","Phuket","July","37",382485,"501","130.99","0","0.00"
"2016","Prachinburi","July","26",480755,"289","60.11","0","0.00"
"2016","Prachuap Khiri Khan","July","30",529912,"319","60.20","0","0.00"
"2016","Ranong","July","18",182313,"129","70.76","0","0.00"
"2016","Ratchaburi","July","38",860549,"391","45.44","0","0.00"
"2016","Rayong","July","113",681696,"909","133.34","0","0.00"
"2016","Roi Et","July","165",1308241,"1180","90.20","0","0.00"
"2016","Sa Kaeo","July","17",554555,"230","41.47","0","0.00"
"2016","Sakon Nakhon","July","121",1140673,"363","31.82","0","0.00"
"2016","Samut Prakan","July","31",1270420,"923","72.65","1","0.11"
"2016","Samut Sakhon","July","16",538671,"422","78.34","3","0.71"
"2016","Samut Songkhram","July","1",194283,"69","35.52","0","0.00"
"2016","Saraburi","July","11",635567,"247","38.86","1","0.40"
"2016","Satun","July","57",314297,"346","110.09","2","0.58"
"2016","Sing Buri","July","0",211792,"6","2.83","0","0.00"
"2016","Sisaket","July","119",1467006,"1240","84.53","2","0.16"
"2016","Songkhla","July","287",1405939,"5353","380.74","11","0.21"
"2016","Sukhothai","July","20",602085,"312","51.82","1","0.32"
"2016","Suphan Buri","July","27",849376,"331","38.97","0","0.00"
"2016","Surat Thani","July","41",1043501,"528","50.60","0","0.00"
"2016","Surin","July","317",1393330,"2230","160.05","4","0.18"
"2016","Tak","July","130",578968,"696","120.21","1","0.14"
"2016","Trang","July","155",639770,"748","116.92","2","0.27"
"2016","Trat","July","23",227083,"240","105.69","2","0.83"
"2016","Ubon Ratchathani","July","379",1851049,"2155","116.42","0","0.00"
"2016","Udon Thani","July","43",1572726,"177","11.25","0","0.00"
"2016","Uthai Thani","July","11",330543,"170","51.43","0","0.00"
"2016","Uttaradit","July","41",460084,"234","50.86","1","0.43"
"2016","Yala","July","51",515025,"762","147.95","2","0.26"
"2016","Yasothon","July","67",540197,"341","63.13","0","0.00"
"2016","Amnat Charoen","August","58",375881,"333","88.59","1","0.30"
"2016","Ang Thong","August","24",283371,"143","50.46","0","0.00"
"2016","Bangkok","August","607",5694347,"7368","129.39","0","0.00"
"2016","Bueng Kan","August","92",419607,"633","150.86","0","0.00"
"2016","Buriram","August","110",1581955,"750","47.41","2","0.27"
"2016","Chachoengsao","August","52",698190,"392","56.15","0","0.00"
"2016","Chai Nat","August","19",331968,"136","40.97","0","0.00"
"2016","Chaiyaphum","August","122",1137651,"592","52.04","0","0.00"
"2016","Chanthaburi","August","102",529194,"711","134.36","0","0.00"
"2016","Chiang Mai","August","1624",1703263,"4752","278.99","5","0.11"
"2016","Chiang Rai","August","309",1242825,"1197","96.31","1","0.08"
"2016","Chonburi","August","75",1438231,"827","57.50","1","0.12"
"2016","Chumphon","August","44",503203,"245","48.69","0","0.00"
"2016","Kalasin","August","175",985055,"783","79.49","0","0.00"
"2016","Kamphaeng Phet","August","15",729839,"176","24.11","0","0.00"
"2016","Kanchanaburi","August","23",865172,"196","22.65","1","0.51"
"2016","Khon Kaen","August","157",1794032,"800","44.59","1","0.13"
"2016","Krabi","August","95",459456,"564","122.75","1","0.18"
"2016","Lampang","August","248",752685,"746","99.11","0","0.00"
"2016","Lamphun","August","149",405927,"531","130.81","1","0.19"
"2016","Loei","August","98",636666,"688","108.06","1","0.15"
"2016","Lopburi","August","45",758531,"435","57.35","0","0.00"
"2016","Mae Hong Son","August","250",260971,"1142","437.60","1","0.09"
"2016","Maha Sarakham","August","101",962592,"615","63.89","0","0.00"
"2016","Mukdahan","August","88",347059,"440","126.78","0","0.00"
"2016","Nakhon Nayok","August","16",257939,"79","30.63","0","0.00"
"2016","Nakhon Pathom","August","90",895207,"762","85.12","1","0.13"
"2016","Nakhon Phanom","August","74",714369,"409","57.25","0","0.00"
"2016","Nakhon Ratchasima","August","318",2624668,"1639","62.45","2","0.12"
"2016","Nakhon Sawan","August","96",1072349,"618","57.63","0","0.00"
"2016","Nakhon Si Thammarat","August","307",1550278,"2284","147.33","0","0.00"
"2016","Nan","August","29",478890,"210","43.85","0","0.00"
"2016","Narathiwat","August","200",778941,"1722","221.07","3","0.17"
"2016","Nong Bua Lam Phu","August","59",509469,"221","43.38","0","0.00"
"2016","Nong Khai","August","29",518420,"176","33.95","0","0.00"
"2016","Nonthaburi","August","65",1183791,"601","50.77","0","0.00"
"2016","Pathum Thani","August","63",1084154,"404","37.26","0","0.00"
"2016","Pattani","August","252",690104,"2163","313.43","1","0.05"
"2016","Phang Nga","August","55",262721,"363","138.17","1","0.28"
"2016","Phatthalung","August","258",521570,"1461","280.12","1","0.07"
"2016","Phayao","August","35",483550,"202","41.77","0","0.00"
"2016","Phetchabun","August","108",996397,"896","89.92","0","0.00"
"2016","Phetchaburi","August","104",476391,"521","109.36","1","0.19"
"2016","Phichit","August","42",546750,"326","59.63","1","0.31"
"2016","Phitsanulok","August","65",861194,"571","66.30","1","0.18"
"2016","Phrae","August","16",453213,"117","25.82","0","0.00"
"2016","Phuket","August","58",382485,"501","130.99","0","0.00"
"2016","Prachinburi","August","50",480755,"289","60.11","0","0.00"
"2016","Prachuap Khiri Khan","August","47",529912,"319","60.20","0","0.00"
"2016","Ranong","August","18",182313,"129","70.76","0","0.00"
"2016","Ratchaburi","August","41",860549,"391","45.44","0","0.00"
"2016","Rayong","August","123",681696,"909","133.34","0","0.00"
"2016","Roi Et","August","221",1308241,"1180","90.20","0","0.00"
"2016","Sa Kaeo","August","14",554555,"230","41.47","0","0.00"
"2016","Sakon Nakhon","August","51",1140673,"363","31.82","0","0.00"
"2016","Samut Prakan","August","56",1270420,"923","72.65","1","0.11"
"2016","Samut Sakhon","August","20",538671,"422","78.34","3","0.71"
"2016","Samut Songkhram","August","8",194283,"69","35.52","0","0.00"
"2016","Saraburi","August","33",635567,"247","38.86","1","0.40"
"2016","Satun","August","69",314297,"346","110.09","2","0.58"
"2016","Sing Buri","August","1",211792,"6","2.83","0","0.00"
"2016","Sisaket","August","183",1467006,"1240","84.53","2","0.16"
"2016","Songkhla","August","586",1405939,"5353","380.74","11","0.21"
"2016","Sukhothai","August","68",602085,"312","51.82","1","0.32"
"2016","Suphan Buri","August","46",849376,"331","38.97","0","0.00"
"2016","Surat Thani","August","62",1043501,"528","50.60","0","0.00"
"2016","Surin","August","494",1393330,"2230","160.05","4","0.18"
"2016","Tak","August","112",578968,"696","120.21","1","0.14"
"2016","Trang","August","192",639770,"748","116.92","2","0.27"
"2016","Trat","August","29",227083,"240","105.69","2","0.83"
"2016","Ubon Ratchathani","August","376",1851049,"2155","116.42","0","0.00"
"2016","Udon Thani","August","30",1572726,"177","11.25","0","0.00"
"2016","Uthai Thani","August","12",330543,"170","51.43","0","0.00"
"2016","Uttaradit","August","48",460084,"234","50.86","1","0.43"
"2016","Yala","August","105",515025,"762","147.95","2","0.26"
"2016","Yasothon","August","83",540197,"341","63.13","0","0.00"
"2016","Amnat Charoen","September","25",375881,"333","88.59","1","0.30"
"2016","Ang Thong","September","41",283371,"143","50.46","0","0.00"
"2016","Bangkok","September","623",5694347,"7368","129.39","0","0.00"
"2016","Bueng Kan","September","48",419607,"633","150.86","0","0.00"
"2016","Buriram","September","95",1581955,"750","47.41","2","0.27"
"2016","Chachoengsao","September","61",698190,"392","56.15","0","0.00"
"2016","Chai Nat","September","27",331968,"136","40.97","0","0.00"
"2016","Chaiyaphum","September","79",1137651,"592","52.04","0","0.00"
"2016","Chanthaburi","September","64",529194,"711","134.36","0","0.00"
"2016","Chiang Mai","September","868",1703263,"4752","278.99","5","0.11"
"2016","Chiang Rai","September","166",1242825,"1197","96.31","1","0.08"
"2016","Chonburi","September","75",1438231,"827","57.50","1","0.12"
"2016","Chumphon","September","34",503203,"245","48.69","0","0.00"
"2016","Kalasin","September","101",985055,"783","79.49","0","0.00"
"2016","Kamphaeng Phet","September","18",729839,"176","24.11","0","0.00"
"2016","Kanchanaburi","September","16",865172,"196","22.65","1","0.51"
"2016","Khon Kaen","September","101",1794032,"800","44.59","1","0.13"
"2016","Krabi","September","59",459456,"564","122.75","1","0.18"
"2016","Lampang","September","104",752685,"746","99.11","0","0.00"
"2016","Lamphun","September","88",405927,"531","130.81","1","0.19"
"2016","Loei","September","66",636666,"688","108.06","1","0.15"
"2016","Lopburi","September","68",758531,"435","57.35","0","0.00"
"2016","Mae Hong Son","September","177",260971,"1142","437.60","1","0.09"
"2016","Maha Sarakham","September","84",962592,"615","63.89","0","0.00"
"2016","Mukdahan","September","63",347059,"440","126.78","0","0.00"
"2016","Nakhon Nayok","September","1",257939,"79","30.63","0","0.00"
"2016","Nakhon Pathom","September","82",895207,"762","85.12","1","0.13"
"2016","Nakhon Phanom","September","28",714369,"409","57.25","0","0.00"
"2016","Nakhon Ratchasima","September","213",2624668,"1639","62.45","2","0.12"
"2016","Nakhon Sawan","September","74",1072349,"618","57.63","0","0.00"
"2016","Nakhon Si Thammarat","September","346",1550278,"2284","147.33","0","0.00"
"2016","Nan","September","6",478890,"210","43.85","0","0.00"
"2016","Narathiwat","September","201",778941,"1722","221.07","3","0.17"
"2016","Nong Bua Lam Phu","September","37",509469,"221","43.38","0","0.00"
"2016","Nong Khai","September","22",518420,"176","33.95","0","0.00"
"2016","Nonthaburi","September","55",1183791,"601","50.77","0","0.00"
"2016","Pathum Thani","September","54",1084154,"404","37.26","0","0.00"
"2016","Pattani","September","267",690104,"2163","313.43","1","0.05"
"2016","Phang Nga","September","24",262721,"363","138.17","1","0.28"
"2016","Phatthalung","September","266",521570,"1461","280.12","1","0.07"
"2016","Phayao","September","32",483550,"202","41.77","0","0.00"
"2016","Phetchabun","September","54",996397,"896","89.92","0","0.00"
"2016","Phetchaburi","September","84",476391,"521","109.36","1","0.19"
"2016","Phichit","September","29",546750,"326","59.63","1","0.31"
"2016","Phitsanulok","September","71",861194,"571","66.30","1","0.18"
"2016","Phrae","September","10",453213,"117","25.82","0","0.00"
"2016","Phuket","September","31",382485,"501","130.99","0","0.00"
"2016","Prachinburi","September","28",480755,"289","60.11","0","0.00"
"2016","Prachuap Khiri Khan","September","30",529912,"319","60.20","0","0.00"
"2016","Ranong","September","10",182313,"129","70.76","0","0.00"
"2016","Ratchaburi","September","47",860549,"391","45.44","0","0.00"
"2016","Rayong","September","57",681696,"909","133.34","0","0.00"
"2016","Roi Et","September","152",1308241,"1180","90.20","0","0.00"
"2016","Sa Kaeo","September","27",554555,"230","41.47","0","0.00"
"2016","Sakon Nakhon","September","23",1140673,"363","31.82","0","0.00"
"2016","Samut Prakan","September","55",1270420,"923","72.65","1","0.11"
"2016","Samut Sakhon","September","45",538671,"422","78.34","3","0.71"
"2016","Samut Songkhram","September","3",194283,"69","35.52","0","0.00"
"2016","Saraburi","September","31",635567,"247","38.86","1","0.40"
"2016","Satun","September","29",314297,"346","110.09","2","0.58"
"2016","Sing Buri","September","1",211792,"6","2.83","0","0.00"
"2016","Sisaket","September","200",1467006,"1240","84.53","2","0.16"
"2016","Songkhla","September","898",1405939,"5353","380.74","11","0.21"
"2016","Sukhothai","September","70",602085,"312","51.82","1","0.32"
"2016","Suphan Buri","September","59",849376,"331","38.97","0","0.00"
"2016","Surat Thani","September","95",1043501,"528","50.60","0","0.00"
"2016","Surin","September","313",1393330,"2230","160.05","4","0.18"
"2016","Tak","September","60",578968,"696","120.21","1","0.14"
"2016","Trang","September","84",639770,"748","116.92","2","0.27"
"2016","Trat","September","13",227083,"240","105.69","2","0.83"
"2016","Ubon Ratchathani","September","192",1851049,"2155","116.42","0","0.00"
"2016","Udon Thani","September","22",1572726,"177","11.25","0","0.00"
"2016","Uthai Thani","September","16",330543,"170","51.43","0","0.00"
"2016","Uttaradit","September","36",460084,"234","50.86","1","0.43"
"2016","Yala","September","138",515025,"762","147.95","2","0.26"
"2016","Yasothon","September","51",540197,"341","63.13","0","0.00"
"2016","Amnat Charoen","October","19",375881,"333","88.59","1","0.30"
"2016","Ang Thong","October","19",283371,"143","50.46","0","0.00"
"2016","Bangkok","October","725",5694347,"7368","129.39","0","0.00"
"2016","Bueng Kan","October","31",419607,"633","150.86","0","0.00"
"2016","Buriram","October","54",1581955,"750","47.41","2","0.27"
"2016","Chachoengsao","October","43",698190,"392","56.15","0","0.00"
"2016","Chai Nat","October","7",331968,"136","40.97","0","0.00"
"2016","Chaiyaphum","October","47",1137651,"592","52.04","0","0.00"
"2016","Chanthaburi","October","62",529194,"711","134.36","0","0.00"
"2016","Chiang Mai","October","303",1703263,"4752","278.99","5","0.11"
"2016","Chiang Rai","October","61",1242825,"1197","96.31","1","0.08"
"2016","Chonburi","October","60",1438231,"827","57.50","1","0.12"
"2016","Chumphon","October","32",503203,"245","48.69","0","0.00"
"2016","Kalasin","October","67",985055,"783","79.49","0","0.00"
"2016","Kamphaeng Phet","October","16",729839,"176","24.11","0","0.00"
"2016","Kanchanaburi","October","15",865172,"196","22.65","1","0.51"
"2016","Khon Kaen","October","55",1794032,"800","44.59","1","0.13"
"2016","Krabi","October","52",459456,"564","122.75","1","0.18"
"2016","Lampang","October","59",752685,"746","99.11","0","0.00"
"2016","Lamphun","October","34",405927,"531","130.81","1","0.19"
"2016","Loei","October","42",636666,"688","108.06","1","0.15"
"2016","Lopburi","October","41",758531,"435","57.35","0","0.00"
"2016","Mae Hong Son","October","120",260971,"1142","437.60","1","0.09"
"2016","Maha Sarakham","October","75",962592,"615","63.89","0","0.00"
"2016","Mukdahan","October","39",347059,"440","126.78","0","0.00"
"2016","Nakhon Nayok","October","3",257939,"79","30.63","0","0.00"
"2016","Nakhon Pathom","October","53",895207,"762","85.12","1","0.13"
"2016","Nakhon Phanom","October","14",714369,"409","57.25","0","0.00"
"2016","Nakhon Ratchasima","October","132",2624668,"1639","62.45","2","0.12"
"2016","Nakhon Sawan","October","34",1072349,"618","57.63","0","0.00"
"2016","Nakhon Si Thammarat","October","302",1550278,"2284","147.33","0","0.00"
"2016","Nan","October","16",478890,"210","43.85","0","0.00"
"2016","Narathiwat","October","299",778941,"1722","221.07","3","0.17"
"2016","Nong Bua Lam Phu","October","14",509469,"221","43.38","0","0.00"
"2016","Nong Khai","October","4",518420,"176","33.95","0","0.00"
"2016","Nonthaburi","October","62",1183791,"601","50.77","0","0.00"
"2016","Pathum Thani","October","21",1084154,"404","37.26","0","0.00"
"2016","Pattani","October","475",690104,"2163","313.43","1","0.05"
"2016","Phang Nga","October","9",262721,"363","138.17","1","0.28"
"2016","Phatthalung","October","227",521570,"1461","280.12","1","0.07"
"2016","Phayao","October","5",483550,"202","41.77","0","0.00"
"2016","Phetchabun","October","25",996397,"896","89.92","0","0.00"
"2016","Phetchaburi","October","59",476391,"521","109.36","1","0.19"
"2016","Phichit","October","28",546750,"326","59.63","1","0.31"
"2016","Phitsanulok","October","32",861194,"571","66.30","1","0.18"
"2016","Phrae","October","13",453213,"117","25.82","0","0.00"
"2016","Phuket","October","49",382485,"501","130.99","0","0.00"
"2016","Prachinburi","October","21",480755,"289","60.11","0","0.00"
"2016","Prachuap Khiri Khan","October","24",529912,"319","60.20","0","0.00"
"2016","Ranong","October","9",182313,"129","70.76","0","0.00"
"2016","Ratchaburi","October","22",860549,"391","45.44","0","0.00"
"2016","Rayong","October","71",681696,"909","133.34","0","0.00"
"2016","Roi Et","October","120",1308241,"1180","90.20","0","0.00"
"2016","Sa Kaeo","October","20",554555,"230","41.47","0","0.00"
"2016","Sakon Nakhon","October","14",1140673,"363","31.82","0","0.00"
"2016","Samut Prakan","October","68",1270420,"923","72.65","1","0.11"
"2016","Samut Sakhon","October","38",538671,"422","78.34","3","0.71"
"2016","Samut Songkhram","October","3",194283,"69","35.52","0","0.00"
"2016","Saraburi","October","19",635567,"247","38.86","1","0.40"
"2016","Satun","October","28",314297,"346","110.09","2","0.58"
"2016","Sing Buri","October","0",211792,"6","2.83","0","0.00"
"2016","Sisaket","October","128",1467006,"1240","84.53","2","0.16"
"2016","Songkhla","October","966",1405939,"5353","380.74","11","0.21"
"2016","Sukhothai","October","24",602085,"312","51.82","1","0.32"
"2016","Suphan Buri","October","24",849376,"331","38.97","0","0.00"
"2016","Surat Thani","October","68",1043501,"528","50.60","0","0.00"
"2016","Surin","October","200",1393330,"2230","160.05","4","0.18"
"2016","Tak","October","59",578968,"696","120.21","1","0.14"
"2016","Trang","October","61",639770,"748","116.92","2","0.27"
"2016","Trat","October","9",227083,"240","105.69","2","0.83"
"2016","Ubon Ratchathani","October","135",1851049,"2155","116.42","0","0.00"
"2016","Udon Thani","October","18",1572726,"177","11.25","0","0.00"
"2016","Uthai Thani","October","15",330543,"170","51.43","0","0.00"
"2016","Uttaradit","October","9",460084,"234","50.86","1","0.43"
"2016","Yala","October","162",515025,"762","147.95","2","0.26"
"2016","Yasothon","October","12",540197,"341","63.13","0","0.00"
"2016","Amnat Charoen","November","9",375881,"333","88.59","1","0.30"
"2016","Ang Thong","November","3",283371,"143","50.46","0","0.00"
"2016","Bangkok","November","781",5694347,"7368","129.39","0","0.00"
"2016","Bueng Kan","November","12",419607,"633","150.86","0","0.00"
"2016","Buriram","November","31",1581955,"750","47.41","2","0.27"
"2016","Chachoengsao","November","30",698190,"392","56.15","0","0.00"
"2016","Chai Nat","November","4",331968,"136","40.97","0","0.00"
"2016","Chaiyaphum","November","20",1137651,"592","52.04","0","0.00"
"2016","Chanthaburi","November","49",529194,"711","134.36","0","0.00"
"2016","Chiang Mai","November","216",1703263,"4752","278.99","5","0.11"
"2016","Chiang Rai","November","41",1242825,"1197","96.31","1","0.08"
"2016","Chonburi","November","42",1438231,"827","57.50","1","0.12"
"2016","Chumphon","November","17",503203,"245","48.69","0","0.00"
"2016","Kalasin","November","9",985055,"783","79.49","0","0.00"
"2016","Kamphaeng Phet","November","5",729839,"176","24.11","0","0.00"
"2016","Kanchanaburi","November","3",865172,"196","22.65","1","0.51"
"2016","Khon Kaen","November","22",1794032,"800","44.59","1","0.13"
"2016","Krabi","November","49",459456,"564","122.75","1","0.18"
"2016","Lampang","November","16",752685,"746","99.11","0","0.00"
"2016","Lamphun","November","13",405927,"531","130.81","1","0.19"
"2016","Loei","November","15",636666,"688","108.06","1","0.15"
"2016","Lopburi","November","14",758531,"435","57.35","0","0.00"
"2016","Mae Hong Son","November","62",260971,"1142","437.60","1","0.09"
"2016","Maha Sarakham","November","40",962592,"615","63.89","0","0.00"
"2016","Mukdahan","November","23",347059,"440","126.78","0","0.00"
"2016","Nakhon Nayok","November","0",257939,"79","30.63","0","0.00"
"2016","Nakhon Pathom","November","35",895207,"762","85.12","1","0.13"
"2016","Nakhon Phanom","November","11",714369,"409","57.25","0","0.00"
"2016","Nakhon Ratchasima","November","100",2624668,"1639","62.45","2","0.12"
"2016","Nakhon Sawan","November","26",1072349,"618","57.63","0","0.00"
"2016","Nakhon Si Thammarat","November","318",1550278,"2284","147.33","0","0.00"
"2016","Nan","November","17",478890,"210","43.85","0","0.00"
"2016","Narathiwat","November","332",778941,"1722","221.07","3","0.17"
"2016","Nong Bua Lam Phu","November","3",509469,"221","43.38","0","0.00"
"2016","Nong Khai","November","9",518420,"176","33.95","0","0.00"
"2016","Nonthaburi","November","48",1183791,"601","50.77","0","0.00"
"2016","Pathum Thani","November","27",1084154,"404","37.26","0","0.00"
"2016","Pattani","November","561",690104,"2163","313.43","1","0.05"
"2016","Phang Nga","November","9",262721,"363","138.17","1","0.28"
"2016","Phatthalung","November","255",521570,"1461","280.12","1","0.07"
"2016","Phayao","November","2",483550,"202","41.77","0","0.00"
"2016","Phetchabun","November","6",996397,"896","89.92","0","0.00"
"2016","Phetchaburi","November","31",476391,"521","109.36","1","0.19"
"2016","Phichit","November","13",546750,"326","59.63","1","0.31"
"2016","Phitsanulok","November","26",861194,"571","66.30","1","0.18"
"2016","Phrae","November","9",453213,"117","25.82","0","0.00"
"2016","Phuket","November","51",382485,"501","130.99","0","0.00"
"2016","Prachinburi","November","18",480755,"289","60.11","0","0.00"
"2016","Prachuap Khiri Khan","November","46",529912,"319","60.20","0","0.00"
"2016","Ranong","November","11",182313,"129","70.76","0","0.00"
"2016","Ratchaburi","November","14",860549,"391","45.44","0","0.00"
"2016","Rayong","November","41",681696,"909","133.34","0","0.00"
"2016","Roi Et","November","44",1308241,"1180","90.20","0","0.00"
"2016","Sa Kaeo","November","5",554555,"230","41.47","0","0.00"
"2016","Sakon Nakhon","November","0",1140673,"363","31.82","0","0.00"
"2016","Samut Prakan","November","56",1270420,"923","72.65","1","0.11"
"2016","Samut Sakhon","November","32",538671,"422","78.34","3","0.71"
"2016","Samut Songkhram","November","3",194283,"69","35.52","0","0.00"
"2016","Saraburi","November","15",635567,"247","38.86","1","0.40"
"2016","Satun","November","20",314297,"346","110.09","2","0.58"
"2016","Sing Buri","November","0",211792,"6","2.83","0","0.00"
"2016","Sisaket","November","34",1467006,"1240","84.53","2","0.16"
"2016","Songkhla","November","937",1405939,"5353","380.74","11","0.21"
"2016","Sukhothai","November","8",602085,"312","51.82","1","0.32"
"2016","Suphan Buri","November","25",849376,"331","38.97","0","0.00"
"2016","Surat Thani","November","63",1043501,"528","50.60","0","0.00"
"2016","Surin","November","91",1393330,"2230","160.05","4","0.18"
"2016","Tak","November","51",578968,"696","120.21","1","0.14"
"2016","Trang","November","52",639770,"748","116.92","2","0.27"
"2016","Trat","November","15",227083,"240","105.69","2","0.83"
"2016","Ubon Ratchathani","November","65",1851049,"2155","116.42","0","0.00"
"2016","Udon Thani","November","10",1572726,"177","11.25","0","0.00"
"2016","Uthai Thani","November","8",330543,"170","51.43","0","0.00"
"2016","Uttaradit","November","6",460084,"234","50.86","1","0.43"
"2016","Yala","November","122",515025,"762","147.95","2","0.26"
"2016","Yasothon","November","6",540197,"341","63.13","0","0.00"
"2016","Amnat Charoen","December","2",375881,"333","88.59","1","0.30"
"2016","Ang Thong","December","2",283371,"143","50.46","0","0.00"
"2016","Bangkok","December","502",5694347,"7368","129.39","0","0.00"
"2016","Bueng Kan","December","0",419607,"633","150.86","0","0.00"
"2016","Buriram","December","9",1581955,"750","47.41","2","0.27"
"2016","Chachoengsao","December","13",698190,"392","56.15","0","0.00"
"2016","Chai Nat","December","3",331968,"136","40.97","0","0.00"
"2016","Chaiyaphum","December","2",1137651,"592","52.04","0","0.00"
"2016","Chanthaburi","December","11",529194,"711","134.36","0","0.00"
"2016","Chiang Mai","December","70",1703263,"4752","278.99","5","0.11"
"2016","Chiang Rai","December","19",1242825,"1197","96.31","1","0.08"
"2016","Chonburi","December","18",1438231,"827","57.50","1","0.12"
"2016","Chumphon","December","6",503203,"245","48.69","0","0.00"
